LCLid,StdorToU,DateTime,KWHhh,TimeOfDay
MAC000003,Std,2012-12-22T00:30:00,3.072,0:30:00
MAC000003,Std,2012-12-22T01:00:00,3.148,1:00:00
MAC000003,Std,2012-12-22T01:30:00,2.131,1:30:00
MAC000003,Std,2012-12-22T02:00:00,2.491,2:00:00
MAC000003,Std,2012-12-22T02:30:00,2.355,2:30:00
MAC000003,Std,2012-12-22T03:00:00,2.418,3:00:00
MAC000003,Std,2012-12-22T03:30:00,2.627,3:30:00
MAC000003,Std,2012-12-22T04:00:00,2.422,4:00:00
MAC000003,Std,2012-12-22T04:30:00,2.374,4:30:00
MAC000003,Std,2012-12-22T05:00:00,1.654,5:00:00
MAC000003,Std,2012-12-22T05:30:00,1.62,5:30:00
MAC000003,Std,2012-12-22T06:00:00,2.362,6:00:00
MAC000003,Std,2012-12-22T06:30:00,1.608,6:30:00
MAC000003,Std,2012-12-22T07:00:00,0.086,7:00:00
MAC000003,Std,2012-12-22T07:30:00,0.194,7:30:00
MAC000003,Std,2012-12-22T08:00:00,0.363,8:00:00
MAC000003,Std,2012-12-22T08:30:00,0.246,8:30:00
MAC000003,Std,2012-12-22T09:00:00,0.227,9:00:00
MAC000003,Std,2012-12-22T09:30:00,0.236,9:30:00
MAC000003,Std,2012-12-22T10:00:00,0.217,10:00:00
MAC000003,Std,2012-12-22T10:30:00,0.08,10:30:00
MAC000003,Std,2012-12-22T11:00:00,0.138,11:00:00
MAC000003,Std,2012-12-22T11:30:00,0.254,11:30:00
MAC000003,Std,2012-12-22T12:00:00,0.589,12:00:00
MAC000003,Std,2012-12-22T12:30:00,0.373,12:30:00
MAC000003,Std,2012-12-22T13:00:00,0.261,13:00:00
MAC000003,Std,2012-12-22T13:30:00,0.129,13:30:00
MAC000003,Std,2012-12-22T14:00:00,0.092,14:00:00
MAC000003,Std,2012-12-22T14:30:00,0.136,14:30:00
MAC000003,Std,2012-12-22T15:00:00,0.094,15:00:00
MAC000003,Std,2012-12-22T15:30:00,0.146,15:30:00
MAC000003,Std,2012-12-22T16:00:00,0.145,16:00:00
MAC000003,Std,2012-12-22T16:30:00,0.115,16:30:00
MAC000003,Std,2012-12-22T17:00:00,0.114,17:00:00
MAC000003,Std,2012-12-22T17:30:00,0.077,17:30:00
MAC000003,Std,2012-12-22T18:00:00,0.125,18:00:00
MAC000003,Std,2012-12-22T18:30:00,0.122,18:30:00
MAC000003,Std,2012-12-22T19:00:00,0.068,19:00:00
MAC000003,Std,2012-12-22T19:30:00,0.122,19:30:00
MAC000003,Std,2012-12-22T20:00:00,0.132,20:00:00
MAC000003,Std,2012-12-22T20:30:00,0.106,20:30:00
MAC000003,Std,2012-12-22T21:00:00,0.624,21:00:00
MAC000003,Std,2012-12-22T21:30:00,0.306,21:30:00
MAC000003,Std,2012-12-22T22:00:00,0.133,22:00:00
MAC000003,Std,2012-12-22T22:30:00,0.149,22:30:00
MAC000003,Std,2012-12-22T23:00:00,0.144,23:00:00
MAC000003,Std,2012-12-22T23:30:00,0.115,23:30:00
MAC000003,Std,2012-12-23T00:00:00,3.207,0:00:00
MAC000003,Std,2012-12-23T00:30:00,3.171,0:30:00
MAC000003,Std,2012-12-23T01:00:00,2.559,1:00:00
MAC000003,Std,2012-12-23T01:30:00,2.17,1:30:00
MAC000003,Std,2012-12-23T02:00:00,2.683,2:00:00
MAC000003,Std,2012-12-23T02:30:00,2.367,2:30:00
MAC000003,Std,2012-12-23T03:00:00,2.374,3:00:00
MAC000003,Std,2012-12-23T03:30:00,2.662,3:30:00
MAC000003,Std,2012-12-23T04:00:00,1.621,4:00:00
MAC000003,Std,2012-12-23T04:30:00,1.62,4:30:00
MAC000003,Std,2012-12-23T05:00:00,2.03,5:00:00
MAC000003,Std,2012-12-23T05:30:00,1.764,5:30:00
MAC000003,Std,2012-12-23T06:00:00,2.014,6:00:00
MAC000003,Std,2012-12-23T06:30:00,2.074,6:30:00
MAC000003,Std,2012-12-23T07:00:00,0.12,7:00:00
MAC000003,Std,2012-12-23T07:30:00,0.108,7:30:00
MAC000003,Std,2012-12-23T08:00:00,0.102,8:00:00
MAC000003,Std,2012-12-23T08:30:00,0.101,8:30:00
MAC000003,Std,2012-12-23T09:00:00,0.141,9:00:00
MAC000003,Std,2012-12-23T09:30:00,0.077,9:30:00
MAC000003,Std,2012-12-23T10:00:00,0.116,10:00:00
MAC000003,Std,2012-12-23T10:30:00,0.171,10:30:00
MAC000003,Std,2012-12-23T11:00:00,0.189,11:00:00
MAC000003,Std,2012-12-23T11:30:00,0.27,11:30:00
MAC000003,Std,2012-12-23T12:00:00,0.274,12:00:00
MAC000003,Std,2012-12-23T12:30:00,0.208,12:30:00
MAC000003,Std,2012-12-23T13:00:00,0.45,13:00:00
MAC000003,Std,2012-12-23T13:30:00,0.225,13:30:00
MAC000003,Std,2012-12-23T14:00:00,0.19,14:00:00
MAC000003,Std,2012-12-23T14:30:00,0.154,14:30:00
MAC000003,Std,2012-12-23T15:00:00,0.188,15:00:00
MAC000003,Std,2012-12-23T15:30:00,0.106,15:30:00
MAC000003,Std,2012-12-23T16:00:00,0.09,16:00:00
MAC000003,Std,2012-12-23T16:30:00,0.147,16:30:00
MAC000003,Std,2012-12-23T17:00:00,0.067,17:00:00
MAC000003,Std,2012-12-23T17:30:00,0.114,17:30:00
MAC000003,Std,2012-12-23T18:00:00,0.127,18:00:00
MAC000003,Std,2012-12-23T18:30:00,0.091,18:30:00
MAC000003,Std,2012-12-23T19:00:00,0.251,19:00:00
MAC000003,Std,2012-12-23T19:30:00,0.198,19:30:00
MAC000003,Std,2012-12-23T20:00:00,0.286,20:00:00
MAC000003,Std,2012-12-23T20:30:00,0.679,20:30:00
MAC000003,Std,2012-12-23T21:00:00,0.178,21:00:00
MAC000003,Std,2012-12-23T21:30:00,0.209,21:30:00
MAC000003,Std,2012-12-23T22:00:00,0.182,22:00:00
MAC000003,Std,2012-12-23T22:30:00,0.183,22:30:00
MAC000003,Std,2012-12-23T23:00:00,0.145,23:00:00
MAC000003,Std,2012-12-23T23:30:00,0.14,23:30:00
MAC000003,Std,2012-12-24T00:00:00,3.318,0:00:00
MAC000003,Std,2012-12-24T00:30:00,3.201,0:30:00
MAC000003,Std,2012-12-24T01:00:00,2.531,1:00:00
MAC000003,Std,2012-12-24T01:30:00,2.191,1:30:00
MAC000003,Std,2012-12-24T02:00:00,2.596,2:00:00
MAC000003,Std,2012-12-24T02:30:00,2.328,2:30:00
MAC000003,Std,2012-12-24T03:00:00,2.587,3:00:00
MAC000003,Std,2012-12-24T03:30:00,2.466,3:30:00
MAC000003,Std,2012-12-24T04:00:00,1.623,4:00:00
MAC000003,Std,2012-12-24T04:30:00,1.794,4:30:00
MAC000003,Std,2012-12-24T05:00:00,1.805,5:00:00
MAC000003,Std,2012-12-24T05:30:00,2.149,5:30:00
MAC000003,Std,2012-12-24T06:00:00,1.625,6:00:00
MAC000003,Std,2012-12-24T06:30:00,1.929,6:30:00
MAC000003,Std,2012-12-24T07:00:00,0.095,7:00:00
MAC000003,Std,2012-12-24T07:30:00,0.083,7:30:00
MAC000003,Std,2012-12-24T08:00:00,0.133,8:00:00
MAC000003,Std,2012-12-24T08:30:00,0.127,8:30:00
MAC000003,Std,2012-12-24T09:00:00,0.323,9:00:00
MAC000003,Std,2012-12-24T09:30:00,0.203,9:30:00
MAC000003,Std,2012-12-24T10:00:00,0.659,10:00:00
MAC000003,Std,2012-12-24T10:30:00,0.582,10:30:00
MAC000003,Std,2012-12-24T11:00:00,0.472,11:00:00
MAC000003,Std,2012-12-24T11:30:00,0.463,11:30:00
MAC000003,Std,2012-12-24T12:00:00,0.494,12:00:00
MAC000003,Std,2012-12-24T12:30:00,0.675,12:30:00
MAC000003,Std,2012-12-24T13:00:00,0.786,13:00:00
MAC000003,Std,2012-12-24T13:30:00,0.755,13:30:00
MAC000003,Std,2012-12-24T14:00:00,0.249,14:00:00
MAC000003,Std,2012-12-24T14:30:00,0.264,14:30:00
MAC000003,Std,2012-12-24T15:00:00,0.6,15:00:00
MAC000003,Std,2012-12-24T15:30:00,0.559,15:30:00
MAC000003,Std,2012-12-24T16:00:00,0.601,16:00:00
MAC000003,Std,2012-12-24T16:30:00,0.329,16:30:00
MAC000003,Std,2012-12-24T17:00:00,0.276,17:00:00
MAC000003,Std,2012-12-24T17:30:00,0.191,17:30:00
MAC000003,Std,2012-12-24T18:00:00,0.237,18:00:00
MAC000003,Std,2012-12-24T18:30:00,0.369,18:30:00
MAC000003,Std,2012-12-24T19:00:00,0.371,19:00:00
MAC000003,Std,2012-12-24T19:30:00,0.293,19:30:00
MAC000003,Std,2012-12-24T20:00:00,0.552,20:00:00
MAC000003,Std,2012-12-24T20:30:00,0.221,20:30:00
MAC000003,Std,2012-12-24T21:00:00,0.172,21:00:00
MAC000003,Std,2012-12-24T21:30:00,0.223,21:30:00
MAC000003,Std,2012-12-24T22:00:00,0.19,22:00:00
MAC000003,Std,2012-12-24T22:30:00,0.198,22:30:00
MAC000003,Std,2012-12-24T23:00:00,0.148,23:00:00
MAC000003,Std,2012-12-24T23:30:00,0.121,23:30:00
MAC000003,Std,2012-12-25T00:00:00,2.002,0:00:00
MAC000003,Std,2012-12-25T00:30:00,2.002,0:30:00
MAC000003,Std,2012-12-25T01:00:00,1.498,1:00:00
MAC000003,Std,2012-12-25T01:30:00,1.066,1:30:00
MAC000003,Std,2012-12-25T02:00:00,1.043,2:00:00
MAC000003,Std,2012-12-25T02:30:00,0.91,2:30:00
MAC000003,Std,2012-12-25T03:00:00,1.288,3:00:00
MAC000003,Std,2012-12-25T03:30:00,0.844,3:30:00
MAC000003,Std,2012-12-25T04:00:00,0.43,4:00:00
MAC000003,Std,2012-12-25T04:30:00,0.292,4:30:00
MAC000003,Std,2012-12-25T05:00:00,0.389,5:00:00
MAC000003,Std,2012-12-25T05:30:00,0.35,5:30:00
MAC000003,Std,2012-12-25T06:00:00,0.226,6:00:00
MAC000003,Std,2012-12-25T06:30:00,0.574,6:30:00
MAC000003,Std,2012-12-25T07:00:00,0.127,7:00:00
MAC000003,Std,2012-12-25T07:30:00,0.176,7:30:00
MAC000003,Std,2012-12-25T08:00:00,0.359,8:00:00
MAC000003,Std,2012-12-25T08:30:00,0.249,8:30:00
MAC000003,Std,2012-12-25T09:00:00,0.288,9:00:00
MAC000003,Std,2012-12-25T09:30:00,0.187,9:30:00
MAC000003,Std,2012-12-25T10:00:00,0.211,10:00:00
MAC000003,Std,2012-12-25T10:30:00,0.287,10:30:00
MAC000003,Std,2012-12-25T11:00:00,0.791,11:00:00
MAC000003,Std,2012-12-25T11:30:00,0.702,11:30:00
MAC000003,Std,2012-12-25T12:00:00,1.269,12:00:00
MAC000003,Std,2012-12-25T12:30:00,1.238,12:30:00
MAC000003,Std,2012-12-25T13:00:00,0.22,13:00:00
MAC000003,Std,2012-12-25T13:30:00,0.224,13:30:00
MAC000003,Std,2012-12-25T14:00:00,0.17,14:00:00
MAC000003,Std,2012-12-25T14:30:00,0.097,14:30:00
MAC000003,Std,2012-12-25T15:00:00,0.104,15:00:00
MAC000003,Std,2012-12-25T15:30:00,0.143,15:30:00
MAC000003,Std,2012-12-25T16:00:00,0.082,16:00:00
MAC000003,Std,2012-12-25T16:30:00,0.067,16:30:00
MAC000003,Std,2012-12-25T17:00:00,0.109,17:00:00
MAC000003,Std,2012-12-25T17:30:00,0.116,17:30:00
MAC000003,Std,2012-12-25T18:00:00,0.118,18:00:00
MAC000003,Std,2012-12-25T18:30:00,0.125,18:30:00
MAC000003,Std,2012-12-25T19:00:00,0.148,19:00:00
MAC000003,Std,2012-12-25T19:30:00,0.114,19:30:00
MAC000003,Std,2012-12-25T20:00:00,0.112,20:00:00
MAC000003,Std,2012-12-25T20:30:00,0.132,20:30:00
MAC000003,Std,2012-12-25T21:00:00,0.083,21:00:00
MAC000003,Std,2012-12-25T21:30:00,0.094,21:30:00
MAC000003,Std,2012-12-25T22:00:00,0.151,22:00:00
MAC000003,Std,2012-12-25T22:30:00,0.118,22:30:00
MAC000003,Std,2012-12-25T23:00:00,0.103,23:00:00
MAC000003,Std,2012-12-25T23:30:00,0.091,23:30:00
MAC000003,Std,2012-12-26T00:00:00,1.989,0:00:00
MAC000003,Std,2012-12-26T00:30:00,2.055,0:30:00
MAC000003,Std,2012-12-26T01:00:00,2.013,1:00:00
MAC000003,Std,2012-12-26T01:30:00,0.822,1:30:00
MAC000003,Std,2012-12-26T02:00:00,0.955,2:00:00
MAC000003,Std,2012-12-26T02:30:00,1.204,2:30:00
MAC000003,Std,2012-12-26T03:00:00,0.905,3:00:00
MAC000003,Std,2012-12-26T03:30:00,1.248,3:30:00
MAC000003,Std,2012-12-26T04:00:00,0.866,4:00:00
MAC000003,Std,2012-12-26T04:30:00,0.895,4:30:00
MAC000003,Std,2012-12-26T05:00:00,0.593,5:00:00
MAC000003,Std,2012-12-26T05:30:00,0.179,5:30:00
MAC000003,Std,2012-12-26T06:00:00,0.538,6:00:00
MAC000003,Std,2012-12-26T06:30:00,0.353,6:30:00
MAC000003,Std,2012-12-26T07:00:00,0.087,7:00:00
MAC000003,Std,2012-12-26T07:30:00,0.215,7:30:00
MAC000003,Std,2012-12-26T08:00:00,0.24,8:00:00
MAC000003,Std,2012-12-26T08:30:00,0.331,8:30:00
MAC000003,Std,2012-12-26T09:00:00,0.247,9:00:00
MAC000003,Std,2012-12-26T09:30:00,0.182,9:30:00
MAC000003,Std,2012-12-26T10:00:00,0.253,10:00:00
MAC000003,Std,2012-12-26T10:30:00,0.266,10:30:00
MAC000003,Std,2012-12-26T11:00:00,0.204,11:00:00
MAC000003,Std,2012-12-26T11:30:00,0.102,11:30:00
MAC000003,Std,2012-12-26T12:00:00,0.093,12:00:00
MAC000003,Std,2012-12-26T12:30:00,0.15,12:30:00
MAC000003,Std,2012-12-26T13:00:00,0.19,13:00:00
MAC000003,Std,2012-12-26T13:30:00,0.095,13:30:00
MAC000003,Std,2012-12-26T14:00:00,0.111,14:00:00
MAC000003,Std,2012-12-26T14:30:00,0.382,14:30:00
MAC000003,Std,2012-12-26T15:00:00,0.219,15:00:00
MAC000003,Std,2012-12-26T15:30:00,0.229,15:30:00
MAC000003,Std,2012-12-26T16:00:00,0.183,16:00:00
MAC000003,Std,2012-12-26T16:30:00,0.088,16:30:00
MAC000003,Std,2012-12-26T17:00:00,0.082,17:00:00
MAC000003,Std,2012-12-26T17:30:00,0.129,17:30:00
MAC000003,Std,2012-12-26T18:00:00,0.108,18:00:00
MAC000003,Std,2012-12-26T18:30:00,0.125,18:30:00
MAC000003,Std,2012-12-26T19:00:00,0.675,19:00:00
MAC000003,Std,2012-12-26T19:30:00,0.381,19:30:00
MAC000003,Std,2012-12-26T20:00:00,0.677,20:00:00
MAC000003,Std,2012-12-26T20:30:00,0.305,20:30:00
MAC000003,Std,2012-12-26T21:00:00,0.171,21:00:00
MAC000003,Std,2012-12-26T21:30:00,0.174,21:30:00
MAC000003,Std,2012-12-26T22:00:00,0.167,22:00:00
MAC000003,Std,2012-12-26T22:30:00,0.176,22:30:00
MAC000003,Std,2012-12-26T23:00:00,0.165,23:00:00
MAC000003,Std,2012-12-26T23:30:00,0.133,23:30:00
MAC000003,Std,2012-12-27T00:00:00,3.174,0:00:00
MAC000003,Std,2012-12-27T00:30:00,3.117,0:30:00
MAC000003,Std,2012-12-27T01:00:00,3.021,1:00:00
MAC000003,Std,2012-12-27T01:30:00,2.161,1:30:00
MAC000003,Std,2012-12-27T02:00:00,2.572,2:00:00
MAC000003,Std,2012-12-27T02:30:00,2.292,2:30:00
MAC000003,Std,2012-12-27T03:00:00,2.546,3:00:00
MAC000003,Std,2012-12-27T03:30:00,2.388,3:30:00
MAC000003,Std,2012-12-27T04:00:00,2.493,4:00:00
MAC000003,Std,2012-12-27T04:30:00,2.381,4:30:00
MAC000003,Std,2012-12-27T05:00:00,1.88,5:00:00
MAC000003,Std,2012-12-27T05:30:00,1.797,5:30:00
MAC000003,Std,2012-12-27T06:00:00,2.099,6:00:00
MAC000003,Std,2012-12-27T06:30:00,2.044,6:30:00
MAC000003,Std,2012-12-27T07:00:00,0.303,7:00:00
MAC000003,Std,2012-12-27T07:30:00,0.204,7:30:00
MAC000003,Std,2012-12-27T08:00:00,1.293,8:00:00
MAC000003,Std,2012-12-27T08:30:00,0.421,8:30:00
MAC000003,Std,2012-12-27T09:00:00,0.295,9:00:00
MAC000003,Std,2012-12-27T09:30:00,0.271,9:30:00
MAC000003,Std,2012-12-27T10:00:00,0.065,10:00:00
MAC000003,Std,2012-12-27T10:30:00,0.101,10:30:00
MAC000003,Std,2012-12-27T11:00:00,0.106,11:00:00
MAC000003,Std,2012-12-27T11:30:00,0.103,11:30:00
MAC000003,Std,2012-12-27T12:00:00,0.158,12:00:00
MAC000003,Std,2012-12-27T12:30:00,0.183,12:30:00
MAC000003,Std,2012-12-27T13:00:00,0.179,13:00:00
MAC000003,Std,2012-12-27T13:30:00,0.161,13:30:00
MAC000003,Std,2012-12-27T14:00:00,0.139,14:00:00
MAC000003,Std,2012-12-27T14:30:00,0.126,14:30:00
MAC000003,Std,2012-12-27T15:00:00,0.098,15:00:00
MAC000003,Std,2012-12-27T15:30:00,0.093,15:30:00
MAC000003,Std,2012-12-27T16:00:00,0.119,16:00:00
MAC000003,Std,2012-12-27T16:30:00,0.125,16:30:00
MAC000003,Std,2012-12-27T17:00:00,0.092,17:00:00
MAC000003,Std,2012-12-27T17:30:00,0.109,17:30:00
MAC000003,Std,2012-12-27T18:00:00,0.075,18:00:00
MAC000003,Std,2012-12-27T18:30:00,0.103,18:30:00
MAC000003,Std,2012-12-27T19:00:00,0.168,19:00:00
MAC000003,Std,2012-12-27T19:30:00,0.121,19:30:00
MAC000003,Std,2012-12-27T20:00:00,0.133,20:00:00
MAC000003,Std,2012-12-27T20:30:00,0.149,20:30:00
MAC000003,Std,2012-12-27T21:00:00,0.16,21:00:00
MAC000003,Std,2012-12-27T21:30:00,0.155,21:30:00
MAC000003,Std,2012-12-27T22:00:00,0.139,22:00:00
MAC000003,Std,2012-12-27T22:30:00,0.11,22:30:00
MAC000003,Std,2012-12-27T23:00:00,0.145,23:00:00
MAC000003,Std,2012-12-27T23:30:00,0.128,23:30:00
MAC000003,Std,2012-12-28T00:00:00,3.102,0:00:00
MAC000003,Std,2012-12-28T00:30:00,3.134,0:30:00
MAC000003,Std,2012-12-28T01:00:00,3.134,1:00:00
MAC000003,Std,2012-12-28T01:30:00,2.13,1:30:00
MAC000003,Std,2012-12-28T02:00:00,2.596,2:00:00
MAC000003,Std,2012-12-28T02:30:00,2.254,2:30:00
MAC000003,Std,2012-12-28T03:00:00,2.575,3:00:00
MAC000003,Std,2012-12-28T03:30:00,2.332,3:30:00
MAC000003,Std,2012-12-28T04:00:00,2.432,4:00:00
MAC000003,Std,2012-12-28T04:30:00,2.579,4:30:00
MAC000003,Std,2012-12-28T05:00:00,1.925,5:00:00
MAC000003,Std,2012-12-28T05:30:00,1.818,5:30:00
MAC000003,Std,2012-12-28T06:00:00,1.969,6:00:00
MAC000003,Std,2012-12-28T06:30:00,1.639,6:30:00
MAC000003,Std,2012-12-28T07:00:00,0.133,7:00:00
MAC000003,Std,2012-12-28T07:30:00,0.091,7:30:00
MAC000003,Std,2012-12-28T08:00:00,0.146,8:00:00
MAC000003,Std,2012-12-28T08:30:00,0.107,8:30:00
MAC000003,Std,2012-12-28T09:00:00,0.115,9:00:00
MAC000003,Std,2012-12-28T09:30:00,0.155,9:30:00
MAC000003,Std,2012-12-28T10:00:00,0.085,10:00:00
MAC000003,Std,2012-12-28T10:30:00,0.262,10:30:00
MAC000003,Std,2012-12-28T11:00:00,0.28,11:00:00
MAC000003,Std,2012-12-28T11:30:00,0.244,11:30:00
MAC000003,Std,2012-12-28T12:00:00,0.855,12:00:00
MAC000003,Std,2012-12-28T12:30:00,0.248,12:30:00
MAC000003,Std,2012-12-28T13:00:00,0.19,13:00:00
MAC000003,Std,2012-12-28T13:30:00,0.176,13:30:00
MAC000003,Std,2012-12-28T14:00:00,0.148,14:00:00
MAC000003,Std,2012-12-28T14:30:00,0.114,14:30:00
MAC000003,Std,2012-12-28T15:00:00,0.125,15:00:00
MAC000003,Std,2012-12-28T15:30:00,0.075,15:30:00
MAC000003,Std,2012-12-28T16:00:00,0.083,16:00:00
MAC000003,Std,2012-12-28T16:30:00,0.149,16:30:00
MAC000003,Std,2012-12-28T17:00:00,0.151,17:00:00
MAC000003,Std,2012-12-28T17:30:00,0.155,17:30:00
MAC000003,Std,2012-12-28T18:00:00,0.109,18:00:00
MAC000003,Std,2012-12-28T18:30:00,0.056,18:30:00
MAC000003,Std,2012-12-28T19:00:00,0.129,19:00:00
MAC000003,Std,2012-12-28T19:30:00,0.127,19:30:00
MAC000003,Std,2012-12-28T20:00:00,0.075,20:00:00
MAC000003,Std,2012-12-28T20:30:00,0.1,20:30:00
MAC000003,Std,2012-12-28T21:00:00,0.068,21:00:00
MAC000003,Std,2012-12-28T21:30:00,0.114,21:30:00
MAC000003,Std,2012-12-28T22:00:00,0.147,22:00:00
MAC000003,Std,2012-12-28T22:30:00,0.087,22:30:00
MAC000003,Std,2012-12-28T23:00:00,0.142,23:00:00
MAC000003,Std,2012-12-28T23:30:00,0.183,23:30:00
MAC000003,Std,2012-12-29T00:00:00,3.264,0:00:00
MAC000003,Std,2012-12-29T00:30:00,3.171,0:30:00
MAC000003,Std,2012-12-29T01:00:00,2.715,1:00:00
MAC000003,Std,2012-12-29T01:30:00,2.209,1:30:00
MAC000003,Std,2012-12-29T02:00:00,2.695,2:00:00
MAC000003,Std,2012-12-29T02:30:00,2.348,2:30:00
MAC000003,Std,2012-12-29T03:00:00,2.637,3:00:00
MAC000003,Std,2012-12-29T03:30:00,2.332,3:30:00
MAC000003,Std,2012-12-29T04:00:00,1.694,4:00:00
MAC000003,Std,2012-12-29T04:30:00,1.899,4:30:00
MAC000003,Std,2012-12-29T05:00:00,2.108,5:00:00
MAC000003,Std,2012-12-29T05:30:00,1.754,5:30:00
MAC000003,Std,2012-12-29T06:00:00,1.787,6:00:00
MAC000003,Std,2012-12-29T06:30:00,1.656,6:30:00
MAC000003,Std,2012-12-29T07:00:00,0.166,7:00:00
MAC000003,Std,2012-12-29T07:30:00,0.288,7:30:00
MAC000003,Std,2012-12-29T08:00:00,0.351,8:00:00
MAC000003,Std,2012-12-29T08:30:00,0.248,8:30:00
MAC000003,Std,2012-12-29T09:00:00,0.249,9:00:00
MAC000003,Std,2012-12-29T09:30:00,0.213,9:30:00
MAC000003,Std,2012-12-29T10:00:00,0.229,10:00:00
MAC000003,Std,2012-12-29T10:30:00,0.166,10:30:00
MAC000003,Std,2012-12-29T11:00:00,0.098,11:00:00
MAC000003,Std,2012-12-29T11:30:00,0.125,11:30:00
MAC000003,Std,2012-12-29T12:00:00,0.107,12:00:00
MAC000003,Std,2012-12-29T12:30:00,0.182,12:30:00
MAC000003,Std,2012-12-29T13:00:00,0.292,13:00:00
MAC000003,Std,2012-12-29T13:30:00,0.244,13:30:00
MAC000003,Std,2012-12-29T14:00:00,0.244,14:00:00
MAC000003,Std,2012-12-29T14:30:00,0.276,14:30:00
MAC000003,Std,2012-12-29T15:00:00,0.273,15:00:00
MAC000003,Std,2012-12-29T15:30:00,0.239,15:30:00
MAC000003,Std,2012-12-29T16:00:00,0.179,16:00:00
MAC000003,Std,2012-12-29T16:30:00,0.111,16:30:00
MAC000003,Std,2012-12-29T17:00:00,0.109,17:00:00
MAC000003,Std,2012-12-29T17:30:00,0.154,17:30:00
MAC000003,Std,2012-12-29T18:00:00,0.288,18:00:00
MAC000003,Std,2012-12-29T18:30:00,0.633,18:30:00
MAC000003,Std,2012-12-29T19:00:00,0.212,19:00:00
MAC000003,Std,2012-12-29T19:30:00,0.209,19:30:00
MAC000003,Std,2012-12-29T20:00:00,0.246,20:00:00
MAC000003,Std,2012-12-29T20:30:00,0.206,20:30:00
MAC000003,Std,2012-12-29T21:00:00,0.18,21:00:00
MAC000003,Std,2012-12-29T21:30:00,0.161,21:30:00
MAC000003,Std,2012-12-29T22:00:00,0.119,22:00:00
MAC000003,Std,2012-12-29T22:30:00,0.159,22:30:00
MAC000003,Std,2012-12-29T23:00:00,0.225,23:00:00
MAC000003,Std,2012-12-29T23:30:00,0.195,23:30:00
MAC000003,Std,2012-12-30T00:00:00,3.399,0:00:00
MAC000003,Std,2012-12-30T00:30:00,3.337,0:30:00
MAC000003,Std,2012-12-30T01:00:00,2.659,1:00:00
MAC000003,Std,2012-12-30T01:30:00,2.726,1:30:00
MAC000003,Std,2012-12-30T02:00:00,2.333,2:00:00
MAC000003,Std,2012-12-30T02:30:00,2.728,2:30:00
MAC000003,Std,2012-12-30T03:00:00,2.354,3:00:00
MAC000003,Std,2012-12-30T03:30:00,2.379,3:30:00
MAC000003,Std,2012-12-30T04:00:00,2.378,4:00:00
MAC000003,Std,2012-12-30T04:30:00,1.613,4:30:00
MAC000003,Std,2012-12-30T05:00:00,1.748,5:00:00
MAC000003,Std,2012-12-30T05:30:00,2.257,5:30:00
MAC000003,Std,2012-12-30T06:00:00,1.658,6:00:00
MAC000003,Std,2012-12-30T06:30:00,2.374,6:30:00
MAC000003,Std,2012-12-30T07:00:00,0.301,7:00:00
MAC000003,Std,2012-12-30T07:30:00,0.209,7:30:00
MAC000003,Std,2012-12-30T08:00:00,0.335,8:00:00
MAC000003,Std,2012-12-30T08:30:00,0.19,8:30:00
MAC000003,Std,2012-12-30T09:00:00,0.23,9:00:00
MAC000003,Std,2012-12-30T09:30:00,0.133,9:30:00
MAC000003,Std,2012-12-30T10:00:00,0.076,10:00:00
MAC000003,Std,2012-12-30T10:30:00,0.104,10:30:00
MAC000003,Std,2012-12-30T11:00:00,0.073,11:00:00
MAC000003,Std,2012-12-30T11:30:00,0.122,11:30:00
MAC000003,Std,2012-12-30T12:00:00,0.142,12:00:00
MAC000003,Std,2012-12-30T12:30:00,0.068,12:30:00
MAC000003,Std,2012-12-30T13:00:00,1.29,13:00:00
MAC000003,Std,2012-12-30T13:30:00,1.34,13:30:00
MAC000003,Std,2012-12-30T14:00:00,0.243,14:00:00
MAC000003,Std,2012-12-30T14:30:00,0.229,14:30:00
MAC000003,Std,2012-12-30T15:00:00,0.16,15:00:00
MAC000003,Std,2012-12-30T15:30:00,0.062,15:30:00
MAC000003,Std,2012-12-30T16:00:00,0.105,16:00:00
MAC000003,Std,2012-12-30T16:30:00,0.135,16:30:00
MAC000003,Std,2012-12-30T17:00:00,0.182,17:00:00
MAC000003,Std,2012-12-30T17:30:00,0.192,17:30:00
MAC000003,Std,2012-12-30T18:00:00,0.107,18:00:00
MAC000003,Std,2012-12-30T18:30:00,0.127,18:30:00
MAC000003,Std,2012-12-30T19:00:00,0.136,19:00:00
MAC000003,Std,2012-12-30T19:30:00,0.095,19:30:00
MAC000003,Std,2012-12-30T20:00:00,0.198,20:00:00
MAC000003,Std,2012-12-30T20:30:00,0.131,20:30:00
MAC000003,Std,2012-12-30T21:00:00,0.151,21:00:00
MAC000003,Std,2012-12-30T21:30:00,0.213,21:30:00
MAC000003,Std,2012-12-30T22:00:00,0.172,22:00:00
MAC000003,Std,2012-12-30T22:30:00,0.155,22:30:00
MAC000003,Std,2012-12-30T23:00:00,0.112,23:00:00
MAC000003,Std,2012-12-30T23:30:00,0.183,23:30:00
MAC000003,Std,2012-12-31T00:00:00,2.093,0:00:00
MAC000003,Std,2012-12-31T00:30:00,1.978,0:30:00
MAC000003,Std,2012-12-31T01:00:00,1.996,1:00:00
MAC000003,Std,2012-12-31T01:30:00,0.834,1:30:00
MAC000003,Std,2012-12-31T02:00:00,1.332,2:00:00
