Index,LCLid,StdorToU,DateTime,KWHhh,TimeOfDay
14744,MAC000003,Std,2012-12-24T04:00:00,1.623000,04:00:00
14745,MAC000003,Std,2012-12-24T04:30:00,1.794000,04:30:00
14746,MAC000003,Std,2012-12-24T05:00:00,1.805000,05:00:00
14747,MAC000003,Std,2012-12-24T05:30:00,2.149000,05:30:00
14748,MAC000003,Std,2012-12-24T06:00:00,1.625000,06:00:00
14749,MAC000003,Std,2012-12-24T06:30:00,1.929000,06:30:00
14750,MAC000003,Std,2012-12-24T07:00:00,0.095000,07:00:00
14751,MAC000003,Std,2012-12-24T07:30:00,0.083000,07:30:00
14752,MAC000003,Std,2012-12-24T08:00:00,0.133000,08:00:00
14753,MAC000003,Std,2012-12-24T08:30:00,0.127000,08:30:00
14754,MAC000003,Std,2012-12-24T09:00:00,0.323000,09:00:00
14755,MAC000003,Std,2012-12-24T09:30:00,0.203000,09:30:00
14756,MAC000003,Std,2012-12-24T10:00:00,0.659000,10:00:00
14757,MAC000003,Std,2012-12-24T10:30:00,0.582000,10:30:00
14758,MAC000003,Std,2012-12-24T11:00:00,0.472000,11:00:00
14759,MAC000003,Std,2012-12-24T11:30:00,0.463000,11:30:00
14760,MAC000003,Std,2012-12-24T12:00:00,0.494000,12:00:00
14761,MAC000003,Std,2012-12-24T12:30:00,0.675000,12:30:00
14762,MAC000003,Std,2012-12-24T13:00:00,0.786000,13:00:00
14763,MAC000003,Std,2012-12-24T13:30:00,0.755000,13:30:00
14764,MAC000003,Std,2012-12-24T14:00:00,0.249000,14:00:00
14765,MAC000003,Std,2012-12-24T14:30:00,0.264000,14:30:00
14766,MAC000003,Std,2012-12-24T15:00:00,0.600000,15:00:00
14767,MAC000003,Std,2012-12-24T15:30:00,0.559000,15:30:00
14768,MAC000003,Std,2012-12-24T16:00:00,0.601000,16:00:00
14769,MAC000003,Std,2012-12-24T16:30:00,0.329000,16:30:00
14770,MAC000003,Std,2012-12-24T17:00:00,0.276000,17:00:00
14771,MAC000003,Std,2012-12-24T17:30:00,0.191000,17:30:00
14772,MAC000003,Std,2012-12-24T18:00:00,0.237000,18:00:00
14773,MAC000003,Std,2012-12-24T18:30:00,0.369000,18:30:00
14774,MAC000003,Std,2012-12-24T19:00:00,0.371000,19:00:00
14775,MAC000003,Std,2012-12-24T19:30:00,0.293000,19:30:00
14776,MAC000003,Std,2012-12-24T20:00:00,0.552000,20:00:00
14777,MAC000003,Std,2012-12-24T20:30:00,0.221000,20:30:00
14778,MAC000003,Std,2012-12-24T21:00:00,0.172000,21:00:00
14779,MAC000003,Std,2012-12-24T21:30:00,0.223000,21:30:00
14780,MAC000003,Std,2012-12-24T22:00:00,0.190000,22:00:00
14781,MAC000003,Std,2012-12-24T22:30:00,0.198000,22:30:00
14782,MAC000003,Std,2012-12-24T23:00:00,0.148000,23:00:00
14783,MAC000003,Std,2012-12-24T23:30:00,0.121000,23:30:00
14784,MAC000003,Std,2012-12-25T00:00:00,2.002000,00:00:00
14785,MAC000003,Std,2012-12-25T00:30:00,2.002000,00:30:00
14786,MAC000003,Std,2012-12-25T01:00:00,1.498000,01:00:00
14787,MAC000003,Std,2012-12-25T01:30:00,1.066000,01:30:00
14788,MAC000003,Std,2012-12-25T02:00:00,1.043000,02:00:00
14789,MAC000003,Std,2012-12-25T02:30:00,0.910000,02:30:00
14790,MAC000003,Std,2012-12-25T03:00:00,1.288000,03:00:00
14791,MAC000003,Std,2012-12-25T03:30:00,0.844000,03:30:00
14792,MAC000003,Std,2012-12-25T04:00:00,0.430000,04:00:00
14793,MAC000003,Std,2012-12-25T04:30:00,0.292000,04:30:00
14794,MAC000003,Std,2012-12-25T05:00:00,0.389000,05:00:00
14795,MAC000003,Std,2012-12-25T05:30:00,0.350000,05:30:00
14796,MAC000003,Std,2012-12-25T06:00:00,0.226000,06:00:00
14797,MAC000003,Std,2012-12-25T06:30:00,0.574000,06:30:00
14798,MAC000003,Std,2012-12-25T07:00:00,0.127000,07:00:00
14799,MAC000003,Std,2012-12-25T07:30:00,0.176000,07:30:00
14800,MAC000003,Std,2012-12-25T08:00:00,0.359000,08:00:00
14801,MAC000003,Std,2012-12-25T08:30:00,0.249000,08:30:00
14802,MAC000003,Std,2012-12-25T09:00:00,0.288000,09:00:00
14803,MAC000003,Std,2012-12-25T09:30:00,0.187000,09:30:00
14804,MAC000003,Std,2012-12-25T10:00:00,0.211000,10:00:00
14805,MAC000003,Std,2012-12-25T10:30:00,0.287000,10:30:00
14806,MAC000003,Std,2012-12-25T11:00:00,0.791000,11:00:00
14807,MAC000003,Std,2012-12-25T11:30:00,0.702000,11:30:00
14808,MAC000003,Std,2012-12-25T12:00:00,1.269000,12:00:00
14809,MAC000003,Std,2012-12-25T12:30:00,1.238000,12:30:00
14810,MAC000003,Std,2012-12-25T13:00:00,0.220000,13:00:00
14811,MAC000003,Std,2012-12-25T13:30:00,0.224000,13:30:00
14812,MAC000003,Std,2012-12-25T14:00:00,0.170000,14:00:00
14813,MAC000003,Std,2012-12-25T14:30:00,0.097000,14:30:00
14814,MAC000003,Std,2012-12-25T15:00:00,0.104000,15:00:00
14815,MAC000003,Std,2012-12-25T15:30:00,0.143000,15:30:00
14816,MAC000003,Std,2012-12-25T16:00:00,0.082000,16:00:00
14817,MAC000003,Std,2012-12-25T16:30:00,0.067000,16:30:00
14818,MAC000003,Std,2012-12-25T17:00:00,0.109000,17:00:00
14819,MAC000003,Std,2012-12-25T17:30:00,0.116000,17:30:00
14820,MAC000003,Std,2012-12-25T18:00:00,0.118000,18:00:00
14821,MAC000003,Std,2012-12-25T18:30:00,0.125000,18:30:00
14822,MAC000003,Std,2012-12-25T19:00:00,0.148000,19:00:00
14823,MAC000003,Std,2012-12-25T19:30:00,0.114000,19:30:00
14824,MAC000003,Std,2012-12-25T20:00:00,0.112000,20:00:00
14825,MAC000003,Std,2012-12-25T20:30:00,0.132000,20:30:00
14826,MAC000003,Std,2012-12-25T21:00:00,0.083000,21:00:00
14827,MAC000003,Std,2012-12-25T21:30:00,0.094000,21:30:00
14828,MAC000003,Std,2012-12-25T22:00:00,0.151000,22:00:00
14829,MAC000003,Std,2012-12-25T22:30:00,0.118000,22:30:00
14830,MAC000003,Std,2012-12-25T23:00:00,0.103000,23:00:00
14831,MAC000003,Std,2012-12-25T23:30:00,0.091000,23:30:00
14832,MAC000003,Std,2012-12-26T00:00:00,1.989000,00:00:00
14833,MAC000003,Std,2012-12-26T00:30:00,2.055000,00:30:00
14834,MAC000003,Std,2012-12-26T01:00:00,2.013000,01:00:00
14835,MAC000003,Std,2012-12-26T01:30:00,0.822000,01:30:00
14836,MAC000003,Std,2012-12-26T02:00:00,0.955000,02:00:00
14837,MAC000003,Std,2012-12-26T02:30:00,1.204000,02:30:00
14838,MAC000003,Std,2012-12-26T03:00:00,0.905000,03:00:00
14839,MAC000003,Std,2012-12-26T03:30:00,1.248000,03:30:00
14840,MAC000003,Std,2012-12-26T04:00:00,0.866000,04:00:00
14841,MAC000003,Std,2012-12-26T04:30:00,0.895000,04:30:00
14842,MAC000003,Std,2012-12-26T05:00:00,0.593000,05:00:00
14843,MAC000003,Std,2012-12-26T05:30:00,0.179000,05:30:00
14844,MAC000003,Std,2012-12-26T06:00:00,0.538000,06:00:00
14845,MAC000003,Std,2012-12-26T06:30:00,0.353000,06:30:00
14846,MAC000003,Std,2012-12-26T07:00:00,0.087000,07:00:00
14847,MAC000003,Std,2012-12-26T07:30:00,0.215000,07:30:00
14848,MAC000003,Std,2012-12-26T08:00:00,0.240000,08:00:00
14849,MAC000003,Std,2012-12-26T08:30:00,0.331000,08:30:00
14850,MAC000003,Std,2012-12-26T09:00:00,0.247000,09:00:00
14851,MAC000003,Std,2012-12-26T09:30:00,0.182000,09:30:00
14852,MAC000003,Std,2012-12-26T10:00:00,0.253000,10:00:00
14853,MAC000003,Std,2012-12-26T10:30:00,0.266000,10:30:00
14854,MAC000003,Std,2012-12-26T11:00:00,0.204000,11:00:00
14855,MAC000003,Std,2012-12-26T11:30:00,0.102000,11:30:00
14856,MAC000003,Std,2012-12-26T12:00:00,0.093000,12:00:00
14857,MAC000003,Std,2012-12-26T12:30:00,0.150000,12:30:00
14858,MAC000003,Std,2012-12-26T13:00:00,0.190000,13:00:00
14859,MAC000003,Std,2012-12-26T13:30:00,0.095000,13:30:00
14860,MAC000003,Std,2012-12-26T14:00:00,0.111000,14:00:00
14861,MAC000003,Std,2012-12-26T14:30:00,0.382000,14:30:00
14862,MAC000003,Std,2012-12-26T15:00:00,0.219000,15:00:00
14863,MAC000003,Std,2012-12-26T15:30:00,0.229000,15:30:00
14864,MAC000003,Std,2012-12-26T16:00:00,0.183000,16:00:00
14865,MAC000003,Std,2012-12-26T16:30:00,0.088000,16:30:00
14866,MAC000003,Std,2012-12-26T17:00:00,0.082000,17:00:00
14867,MAC000003,Std,2012-12-26T17:30:00,0.129000,17:30:00
14868,MAC000003,Std,2012-12-26T18:00:00,0.108000,18:00:00
14869,MAC000003,Std,2012-12-26T18:30:00,0.125000,18:30:00
14870,MAC000003,Std,2012-12-26T19:00:00,0.675000,19:00:00
14871,MAC000003,Std,2012-12-26T19:30:00,0.381000,19:30:00
14872,MAC000003,Std,2012-12-26T20:00:00,0.677000,20:00:00
14873,MAC000003,Std,2012-12-26T20:30:00,0.305000,20:30:00
14874,MAC000003,Std,2012-12-26T21:00:00,0.171000,21:00:00
14875,MAC000003,Std,2012-12-26T21:30:00,0.174000,21:30:00
14876,MAC000003,Std,2012-12-26T22:00:00,0.167000,22:00:00
14877,MAC000003,Std,2012-12-26T22:30:00,0.176000,22:30:00
14878,MAC000003,Std,2012-12-26T23:00:00,0.165000,23:00:00
14879,MAC000003,Std,2012-12-26T23:30:00,0.133000,23:30:00
14880,MAC000003,Std,2012-12-27T00:00:00,3.174000,00:00:00
14881,MAC000003,Std,2012-12-27T00:30:00,3.117000,00:30:00
14882,MAC000003,Std,2012-12-27T01:00:00,3.021000,01:00:00
14883,MAC000003,Std,2012-12-27T01:30:00,2.161000,01:30:00
14884,MAC000003,Std,2012-12-27T02:00:00,2.572000,02:00:00
14885,MAC000003,Std,2012-12-27T02:30:00,2.292000,02:30:00
14886,MAC000003,Std,2012-12-27T03:00:00,2.546000,03:00:00
14887,MAC000003,Std,2012-12-27T03:30:00,2.388000,03:30:00
14888,MAC000003,Std,2012-12-27T04:00:00,2.493000,04:00:00
14889,MAC000003,Std,2012-12-27T04:30:00,2.381000,04:30:00
14890,MAC000003,Std,2012-12-27T05:00:00,1.880000,05:00:00
14891,MAC000003,Std,2012-12-27T05:30:00,1.797000,05:30:00
14892,MAC000003,Std,2012-12-27T06:00:00,2.099000,06:00:00
14893,MAC000003,Std,2012-12-27T06:30:00,2.044000,06:30:00
14894,MAC000003,Std,2012-12-27T07:00:00,0.303000,07:00:00
14895,MAC000003,Std,2012-12-27T07:30:00,0.204000,07:30:00
14896,MAC000003,Std,2012-12-27T08:00:00,1.293000,08:00:00
14897,MAC000003,Std,2012-12-27T08:30:00,0.421000,08:30:00
14898,MAC000003,Std,2012-12-27T09:00:00,0.295000,09:00:00
14899,MAC000003,Std,2012-12-27T09:30:00,0.271000,09:30:00
14900,MAC000003,Std,2012-12-27T10:00:00,0.065000,10:00:00
14901,MAC000003,Std,2012-12-27T10:30:00,0.101000,10:30:00
14902,MAC000003,Std,2012-12-27T11:00:00,0.106000,11:00:00
14903,MAC000003,Std,2012-12-27T11:30:00,0.103000,11:30:00
14904,MAC000003,Std,2012-12-27T12:00:00,0.158000,12:00:00
14905,MAC000003,Std,2012-12-27T12:30:00,0.183000,12:30:00
14906,MAC000003,Std,2012-12-27T13:00:00,0.179000,13:00:00
14907,MAC000003,Std,2012-12-27T13:30:00,0.161000,13:30:00
14908,MAC000003,Std,2012-12-27T14:00:00,0.139000,14:00:00
14909,MAC000003,Std,2012-12-27T14:30:00,0.126000,14:30:00
14910,MAC000003,Std,2012-12-27T15:00:00,0.098000,15:00:00
14911,MAC000003,Std,2012-12-27T15:30:00,0.093000,15:30:00
14912,MAC000003,Std,2012-12-27T16:00:00,0.119000,16:00:00
14913,MAC000003,Std,2012-12-27T16:30:00,0.125000,16:30:00
14914,MAC000003,Std,2012-12-27T17:00:00,0.092000,17:00:00
14915,MAC000003,Std,2012-12-27T17:30:00,0.109000,17:30:00
14916,MAC000003,Std,2012-12-27T18:00:00,0.075000,18:00:00
14917,MAC000003,Std,2012-12-27T18:30:00,0.103000,18:30:00
14918,MAC000003,Std,2012-12-27T19:00:00,0.168000,19:00:00
14919,MAC000003,Std,2012-12-27T19:30:00,0.121000,19:30:00
14920,MAC000003,Std,2012-12-27T20:00:00,0.133000,20:00:00
14921,MAC000003,Std,2012-12-27T20:30:00,0.149000,20:30:00
14922,MAC000003,Std,2012-12-27T21:00:00,0.160000,21:00:00
14923,MAC000003,Std,2012-12-27T21:30:00,0.155000,21:30:00
14924,MAC000003,Std,2012-12-27T22:00:00,0.139000,22:00:00
14925,MAC000003,Std,2012-12-27T22:30:00,0.110000,22:30:00
14926,MAC000003,Std,2012-12-27T23:00:00,0.145000,23:00:00
14927,MAC000003,Std,2012-12-27T23:30:00,0.128000,23:30:00
14928,MAC000003,Std,2012-12-28T00:00:00,3.102000,00:00:00
14929,MAC000003,Std,2012-12-28T00:30:00,3.134000,00:30:00
14930,MAC000003,Std,2012-12-28T01:00:00,3.134000,01:00:00
14931,MAC000003,Std,2012-12-28T01:30:00,2.130000,01:30:00
14932,MAC000003,Std,2012-12-28T02:00:00,2.596000,02:00:00
14933,MAC000003,Std,2012-12-28T02:30:00,2.254000,02:30:00
14934,MAC000003,Std,2012-12-28T03:00:00,2.575000,03:00:00
14935,MAC000003,Std,2012-12-28T03:30:00,2.332000,03:30:00
14936,MAC000003,Std,2012-12-28T04:00:00,2.432000,04:00:00
14937,MAC000003,Std,2012-12-28T04:30:00,2.579000,04:30:00
14938,MAC000003,Std,2012-12-28T05:00:00,1.925000,05:00:00
14939,MAC000003,Std,2012-12-28T05:30:00,1.818000,05:30:00
14940,MAC000003,Std,2012-12-28T06:00:00,1.969000,06:00:00
14941,MAC000003,Std,2012-12-28T06:30:00,1.639000,06:30:00
14942,MAC000003,Std,2012-12-28T07:00:00,0.133000,07:00:00
14943,MAC000003,Std,2012-12-28T07:30:00,0.091000,07:30:00
14944,MAC000003,Std,2012-12-28T08:00:00,0.146000,08:00:00
14945,MAC000003,Std,2012-12-28T08:30:00,0.107000,08:30:00
14946,MAC000003,Std,2012-12-28T09:00:00,0.115000,09:00:00
14947,MAC000003,Std,2012-12-28T09:30:00,0.155000,09:30:00
14948,MAC000003,Std,2012-12-28T10:00:00,0.085000,10:00:00
14949,MAC000003,Std,2012-12-28T10:30:00,0.262000,10:30:00
14950,MAC000003,Std,2012-12-28T11:00:00,0.280000,11:00:00
14951,MAC000003,Std,2012-12-28T11:30:00,0.244000,11:30:00
14952,MAC000003,Std,2012-12-28T12:00:00,0.855000,12:00:00
14953,MAC000003,Std,2012-12-28T12:30:00,0.248000,12:30:00
14954,MAC000003,Std,2012-12-28T13:00:00,0.190000,13:00:00
14955,MAC000003,Std,2012-12-28T13:30:00,0.176000,13:30:00
14956,MAC000003,Std,2012-12-28T14:00:00,0.148000,14:00:00
14957,MAC000003,Std,2012-12-28T14:30:00,0.114000,14:30:00
14958,MAC000003,Std,2012-12-28T15:00:00,0.125000,15:00:00
14959,MAC000003,Std,2012-12-28T15:30:00,0.075000,15:30:00
14960,MAC000003,Std,2012-12-28T16:00:00,0.083000,16:00:00
14961,MAC000003,Std,2012-12-28T16:30:00,0.149000,16:30:00
14962,MAC000003,Std,2012-12-28T17:00:00,0.151000,17:00:00
14963,MAC000003,Std,2012-12-28T17:30:00,0.155000,17:30:00
14964,MAC000003,Std,2012-12-28T18:00:00,0.109000,18:00:00
14965,MAC000003,Std,2012-12-28T18:30:00,0.056000,18:30:00
14966,MAC000003,Std,2012-12-28T19:00:00,0.129000,19:00:00
14967,MAC000003,Std,2012-12-28T19:30:00,0.127000,19:30:00
14968,MAC000003,Std,2012-12-28T20:00:00,0.075000,20:00:00
14969,MAC000003,Std,2012-12-28T20:30:00,0.100000,20:30:00
14970,MAC000003,Std,2012-12-28T21:00:00,0.068000,21:00:00
14971,MAC000003,Std,2012-12-28T21:30:00,0.114000,21:30:00
14972,MAC000003,Std,2012-12-28T22:00:00,0.147000,22:00:00
14973,MAC000003,Std,2012-12-28T22:30:00,0.087000,22:30:00
14974,MAC000003,Std,2012-12-28T23:00:00,0.142000,23:00:00
14975,MAC000003,Std,2012-12-28T23:30:00,0.183000,23:30:00
14976,MAC000003,Std,2012-12-29T00:00:00,3.264000,00:00:00
14977,MAC000003,Std,2012-12-29T00:30:00,3.171000,00:30:00
14978,MAC000003,Std,2012-12-29T01:00:00,2.715000,01:00:00
14979,MAC000003,Std,2012-12-29T01:30:00,2.209000,01:30:00
14980,MAC000003,Std,2012-12-29T02:00:00,2.695000,02:00:00
14981,MAC000003,Std,2012-12-29T02:30:00,2.348000,02:30:00
14982,MAC000003,Std,2012-12-29T03:00:00,2.637000,03:00:00
14983,MAC000003,Std,2012-12-29T03:30:00,2.332000,03:30:00
14984,MAC000003,Std,2012-12-29T04:00:00,1.694000,04:00:00
14985,MAC000003,Std,2012-12-29T04:30:00,1.899000,04:30:00
14986,MAC000003,Std,2012-12-29T05:00:00,2.108000,05:00:00
14987,MAC000003,Std,2012-12-29T05:30:00,1.754000,05:30:00
14988,MAC000003,Std,2012-12-29T06:00:00,1.787000,06:00:00
14989,MAC000003,Std,2012-12-29T06:30:00,1.656000,06:30:00
14990,MAC000003,Std,2012-12-29T07:00:00,0.166000,07:00:00
14991,MAC000003,Std,2012-12-29T07:30:00,0.288000,07:30:00
14992,MAC000003,Std,2012-12-29T08:00:00,0.351000,08:00:00
14993,MAC000003,Std,2012-12-29T08:30:00,0.248000,08:30:00
14994,MAC000003,Std,2012-12-29T09:00:00,0.249000,09:00:00
14995,MAC000003,Std,2012-12-29T09:30:00,0.213000,09:30:00
14996,MAC000003,Std,2012-12-29T10:00:00,0.229000,10:00:00
14997,MAC000003,Std,2012-12-29T10:30:00,0.166000,10:30:00
14998,MAC000003,Std,2012-12-29T11:00:00,0.098000,11:00:00
14999,MAC000003,Std,2012-12-29T11:30:00,0.125000,11:30:00
15000,MAC000003,Std,2012-12-29T12:00:00,0.107000,12:00:00
15001,MAC000003,Std,2012-12-29T12:30:00,0.182000,12:30:00
15002,MAC000003,Std,2012-12-29T13:00:00,0.292000,13:00:00
15003,MAC000003,Std,2012-12-29T13:30:00,0.244000,13:30:00
15004,MAC000003,Std,2012-12-29T14:00:00,0.244000,14:00:00
15005,MAC000003,Std,2012-12-29T14:30:00,0.276000,14:30:00
15006,MAC000003,Std,2012-12-29T15:00:00,0.273000,15:00:00
15007,MAC000003,Std,2012-12-29T15:30:00,0.239000,15:30:00
15008,MAC000003,Std,2012-12-29T16:00:00,0.179000,16:00:00
15009,MAC000003,Std,2012-12-29T16:30:00,0.111000,16:30:00
15010,MAC000003,Std,2012-12-29T17:00:00,0.109000,17:00:00
15011,MAC000003,Std,2012-12-29T17:30:00,0.154000,17:30:00
15012,MAC000003,Std,2012-12-29T18:00:00,0.288000,18:00:00
15013,MAC000003,Std,2012-12-29T18:30:00,0.633000,18:30:00
15014,MAC000003,Std,2012-12-29T19:00:00,0.212000,19:00:00
15015,MAC000003,Std,2012-12-29T19:30:00,0.209000,19:30:00
15016,MAC000003,Std,2012-12-29T20:00:00,0.246000,20:00:00
15017,MAC000003,Std,2012-12-29T20:30:00,0.206000,20:30:00
15018,MAC000003,Std,2012-12-29T21:00:00,0.180000,21:00:00
15019,MAC000003,Std,2012-12-29T21:30:00,0.161000,21:30:00
15020,MAC000003,Std,2012-12-29T22:00:00,0.119000,22:00:00
15021,MAC000003,Std,2012-12-29T22:30:00,0.159000,22:30:00
15022,MAC000003,Std,2012-12-29T23:00:00,0.225000,23:00:00
15023,MAC000003,Std,2012-12-29T23:30:00,0.195000,23:30:00
15024,MAC000003,Std,2012-12-30T00:00:00,3.399000,00:00:00
15025,MAC000003,Std,2012-12-30T00:30:00,3.337000,00:30:00
15026,MAC000003,Std,2012-12-30T01:00:00,2.659000,01:00:00
15027,MAC000003,Std,2012-12-30T01:30:00,2.726000,01:30:00
15028,MAC000003,Std,2012-12-30T02:00:00,2.333000,02:00:00
15029,MAC000003,Std,2012-12-30T02:30:00,2.728000,02:30:00
15030,MAC000003,Std,2012-12-30T03:00:00,2.354000,03:00:00
15031,MAC000003,Std,2012-12-30T03:30:00,2.379000,03:30:00
15032,MAC000003,Std,2012-12-30T04:00:00,2.378000,04:00:00
15033,MAC000003,Std,2012-12-30T04:30:00,1.613000,04:30:00
15034,MAC000003,Std,2012-12-30T05:00:00,1.748000,05:00:00
15035,MAC000003,Std,2012-12-30T05:30:00,2.257000,05:30:00
15036,MAC000003,Std,2012-12-30T06:00:00,1.658000,06:00:00
15037,MAC000003,Std,2012-12-30T06:30:00,2.374000,06:30:00
15038,MAC000003,Std,2012-12-30T07:00:00,0.301000,07:00:00
15039,MAC000003,Std,2012-12-30T07:30:00,0.209000,07:30:00
15040,MAC000003,Std,2012-12-30T08:00:00,0.335000,08:00:00
15041,MAC000003,Std,2012-12-30T08:30:00,0.190000,08:30:00
15042,MAC000003,Std,2012-12-30T09:00:00,0.230000,09:00:00
15043,MAC000003,Std,2012-12-30T09:30:00,0.133000,09:30:00
15044,MAC000003,Std,2012-12-30T10:00:00,0.076000,10:00:00
15045,MAC000003,Std,2012-12-30T10:30:00,0.104000,10:30:00
15046,MAC000003,Std,2012-12-30T11:00:00,0.073000,11:00:00
15047,MAC000003,Std,2012-12-30T11:30:00,0.122000,11:30:00
15048,MAC000003,Std,2012-12-30T12:00:00,0.142000,12:00:00
15049,MAC000003,Std,2012-12-30T12:30:00,0.068000,12:30:00
15050,MAC000003,Std,2012-12-30T13:00:00,1.290000,13:00:00
15051,MAC000003,Std,2012-12-30T13:30:00,1.340000,13:30:00
15052,MAC000003,Std,2012-12-30T14:00:00,0.243000,14:00:00
15053,MAC000003,Std,2012-12-30T14:30:00,0.229000,14:30:00
15054,MAC000003,Std,2012-12-30T15:00:00,0.160000,15:00:00
15055,MAC000003,Std,2012-12-30T15:30:00,0.062000,15:30:00
15056,MAC000003,Std,2012-12-30T16:00:00,0.105000,16:00:00
15057,MAC000003,Std,2012-12-30T16:30:00,0.135000,16:30:00
15058,MAC000003,Std,2012-12-30T17:00:00,0.182000,17:00:00
15059,MAC000003,Std,2012-12-30T17:30:00,0.192000,17:30:00
15060,MAC000003,Std,2012-12-30T18:00:00,0.107000,18:00:00
15061,MAC000003,Std,2012-12-30T18:30:00,0.127000,18:30:00
15062,MAC000003,Std,2012-12-30T19:00:00,0.136000,19:00:00
15063,MAC000003,Std,2012-12-30T19:30:00,0.095000,19:30:00
15064,MAC000003,Std,2012-12-30T20:00:00,0.198000,20:00:00
15065,MAC000003,Std,2012-12-30T20:30:00,0.131000,20:30:00
15066,MAC000003,Std,2012-12-30T21:00:00,0.151000,21:00:00
15067,MAC000003,Std,2012-12-30T21:30:00,0.213000,21:30:00
15068,MAC000003,Std,2012-12-30T22:00:00,0.172000,22:00:00
15069,MAC000003,Std,2012-12-30T22:30:00,0.155000,22:30:00
15070,MAC000003,Std,2012-12-30T23:00:00,0.112000,23:00:00
15071,MAC000003,Std,2012-12-30T23:30:00,0.183000,23:30:00
15072,MAC000003,Std,2012-12-31T00:00:00,2.093000,00:00:00
15073,MAC000003,Std,2012-12-31T00:30:00,1.978000,00:30:00
15074,MAC000003,Std,2012-12-31T01:00:00,1.996000,01:00:00
15075,MAC000003,Std,2012-12-31T01:30:00,0.834000,01:30:00
15076,MAC000003,Std,2012-12-31T02:00:00,1.332000,02:00:00
15077,MAC000003,Std,2012-12-31T02:30:00,0.965000,02:30:00
15078,MAC000003,Std,2012-12-31T03:00:00,0.913000,03:00:00
15079,MAC000003,Std,2012-12-31T03:30:00,1.250000,03:30:00
15080,MAC000003,Std,2012-12-31T04:00:00,0.221000,04:00:00
15081,MAC000003,Std,2012-12-31T04:30:00,0.385000,04:30:00
15082,MAC000003,Std,2012-12-31T05:00:00,0.607000,05:00:00
15083,MAC000003,Std,2012-12-31T05:30:00,0.079000,05:30:00
15084,MAC000003,Std,2012-12-31T06:00:00,0.467000,06:00:00
15085,MAC000003,Std,2012-12-31T06:30:00,0.523000,06:30:00
15086,MAC000003,Std,2012-12-31T07:00:00,0.156000,07:00:00
15087,MAC000003,Std,2012-12-31T07:30:00,0.226000,07:30:00
15088,MAC000003,Std,2012-12-31T08:00:00,0.340000,08:00:00
15089,MAC000003,Std,2012-12-31T08:30:00,0.216000,08:30:00
15090,MAC000003,Std,2012-12-31T09:00:00,0.253000,09:00:00
15091,MAC000003,Std,2012-12-31T09:30:00,0.229000,09:30:00
15092,MAC000003,Std,2012-12-31T10:00:00,0.212000,10:00:00
15093,MAC000003,Std,2012-12-31T10:30:00,0.126000,10:30:00
15094,MAC000003,Std,2012-12-31T11:00:00,0.065000,11:00:00
15095,MAC000003,Std,2012-12-31T11:30:00,0.124000,11:30:00
15096,MAC000003,Std,2012-12-31T12:00:00,0.134000,12:00:00
15097,MAC000003,Std,2012-12-31T12:30:00,0.101000,12:30:00
15098,MAC000003,Std,2012-12-31T13:00:00,0.165000,13:00:00
15099,MAC000003,Std,2012-12-31T13:30:00,0.138000,13:30:00
15100,MAC000003,Std,2012-12-31T14:00:00,0.126000,14:00:00
15101,MAC000003,Std,2012-12-31T14:30:00,0.165000,14:30:00
15102,MAC000003,Std,2012-12-31T15:00:00,0.081000,15:00:00
15103,MAC000003,Std,2012-12-31T15:30:00,0.122000,15:30:00
15104,MAC000003,Std,2012-12-31T16:00:00,0.225000,16:00:00
15105,MAC000003,Std,2012-12-31T16:30:00,0.221000,16:30:00
15106,MAC000003,Std,2012-12-31T17:00:00,0.248000,17:00:00
15107,MAC000003,Std,2012-12-31T17:30:00,0.298000,17:30:00
15108,MAC000003,Std,2012-12-31T18:00:00,0.177000,18:00:00
15109,MAC000003,Std,2012-12-31T18:30:00,0.242000,18:30:00
15110,MAC000003,Std,2012-12-31T19:00:00,0.244000,19:00:00
15111,MAC000003,Std,2012-12-31T19:30:00,0.212000,19:30:00
15112,MAC000003,Std,2012-12-31T20:00:00,0.186000,20:00:00
15113,MAC000003,Std,2012-12-31T20:30:00,0.112000,20:30:00
15114,MAC000003,Std,2012-12-31T21:00:00,0.143000,21:00:00
15115,MAC000003,Std,2012-12-31T21:30:00,0.136000,21:30:00
15116,MAC000003,Std,2012-12-31T22:00:00,0.098000,22:00:00
15117,MAC000003,Std,2012-12-31T22:30:00,0.123000,22:30:00
15118,MAC000003,Std,2012-12-31T23:00:00,0.111000,23:00:00
15119,MAC000003,Std,2012-12-31T23:30:00,0.126000,23:30:00
15120,MAC000003,Std,2013-01-01T00:00:00,1.966000,00:00:00
15121,MAC000003,Std,2013-01-01T00:30:00,1.922000,00:30:00
15122,MAC000003,Std,2013-01-01T01:00:00,1.808000,01:00:00
15123,MAC000003,Std,2013-01-01T01:30:00,0.795000,01:30:00
15124,MAC000003,Std,2013-01-01T02:00:00,1.235000,02:00:00
15125,MAC000003,Std,2013-01-01T02:30:00,0.924000,02:30:00
15126,MAC000003,Std,2013-01-01T03:00:00,1.149000,03:00:00
15127,MAC000003,Std,2013-01-01T03:30:00,0.891000,03:30:00
15128,MAC000003,Std,2013-01-01T04:00:00,1.173000,04:00:00
15129,MAC000003,Std,2013-01-01T04:30:00,0.322000,04:30:00
15130,MAC000003,Std,2013-01-01T05:00:00,0.559000,05:00:00
